ID,flags
USGS_DRO152261,invalid_time2_not_recorded
USGS_DRO152262,invalid_time2_not_recorded
USGS_DRO152263,invalid_time2_not_recorded
USGS_DRO152264,invalid_time2_not_recorded
USGS_DRO152265,invalid_time2_not_recorded
USGS_DRO152266,invalid_time2_not_recorded
USGS_DRO152267,invalid_time2_not_recorded
USGS_DRO152268,invalid_time2_not_recorded
USGS_DRO152269,invalid_time2_not_recorded
USGS_DRO152270,invalid_time2_not_recorded
USGS_DRO152271,invalid_time2_not_recorded
USGS_DRO152272,invalid_time2_not_recorded
USGS_DRO152273,invalid_time2_not_recorded
USGS_DRO156272,invalid_time2_not_recorded
USGS_DRO160077,invalid_time2_not_recorded
USGS_DRO160078,invalid_time2_not_recorded
USGS_DRO160079,invalid_time2_not_recorded
USGS_DRO160080,invalid_time2_not_recorded
USGS_DRO160081,invalid_time2_not_recorded
USGS_DRO160082,invalid_time2_not_recorded
USGS_DRO160083,invalid_time2_not_recorded
USGS_DRO160084,invalid_time2_not_recorded
USGS_DRO160085,invalid_time2_not_recorded
USGS_DRO160086,invalid_time2_not_recorded
USGS_DRO160087,invalid_time2_not_recorded
USGS_DRO160088,invalid_time2_not_recorded
USGS_DRO160089,invalid_time2_not_recorded
USGS_DRO160090,invalid_time2_not_recorded
USGS_DRO160091,invalid_time2_not_recorded
USGS_DRO160092,invalid_time2_not_recorded
USGS_DRO160093,invalid_time2_not_recorded
USGS_DRO160094,invalid_time2_not_recorded
USGS_DRO160095,invalid_time2_not_recorded
USGS_DRO160096,invalid_time2_not_recorded
USGS_DRO160097,invalid_time2_not_recorded
USGS_DRO160098,invalid_time2_not_recorded
USGS_DRO160099,invalid_time2_not_recorded
USGS_DRO160100,invalid_time2_not_recorded
USGS_DRO160101,invalid_time2_not_recorded
USGS_DRO160102,invalid_time2_not_recorded
USGS_DRO160103,invalid_time2_not_recorded
USGS_DRO160104,invalid_time2_not_recorded
USGS_DRO160105,invalid_time2_not_recorded
USGS_DRO160106,invalid_time2_not_recorded
USGS_DRO160107,invalid_time2_not_recorded
USGS_DRO160108,invalid_time2_not_recorded
USGS_DRO160109,invalid_time2_not_recorded
USGS_DRO160110,invalid_time2_not_recorded
USGS_DRO160111,invalid_time2_not_recorded
USGS_DRO160112,invalid_time2_not_recorded
USGS_DRO160113,invalid_time2_not_recorded
USGS_DRO160114,invalid_time2_not_recorded
USGS_DRO160115,invalid_time2_not_recorded
USGS_DRO160116,invalid_time2_not_recorded
USGS_DRO160117,invalid_time2_not_recorded
USGS_DRO160118,invalid_time2_not_recorded
USGS_DRO160119,invalid_time2_not_recorded
USGS_DRO160120,invalid_time2_not_recorded
USGS_DRO160121,invalid_time2_not_recorded
USGS_DRO160122,invalid_time2_not_recorded
USGS_DRO160123,invalid_time2_not_recorded
USGS_DRO160124,invalid_time2_not_recorded
USGS_DRO160125,invalid_time2_not_recorded
USGS_DRO160126,invalid_time2_not_recorded
USGS_DRO160127,invalid_time2_not_recorded
USGS_DRO160128,invalid_time2_not_recorded
USGS_DRO160129,invalid_time2_not_recorded
USGS_DRO160130,invalid_time2_not_recorded
USGS_DRO160131,invalid_time2_not_recorded
USGS_DRO160132,invalid_time2_not_recorded
USGS_DRO160133,invalid_time2_not_recorded
USGS_DRO160134,invalid_time2_not_recorded
USGS_DRO160135,invalid_time2_not_recorded
USGS_DRO160136,invalid_time2_not_recorded
USGS_DRO160137,invalid_time2_not_recorded
USGS_DRO160138,invalid_time2_not_recorded
USGS_DRO160139,invalid_time2_not_recorded
USGS_DRO160140,invalid_time2_not_recorded
USGS_DRO160141,invalid_time2_not_recorded
USGS_DRO160142,invalid_time2_not_recorded
USGS_DRO160143,invalid_time2_not_recorded
USGS_DRO160144,invalid_time2_not_recorded
USGS_DRO161134,invalid_time2_not_recorded
USGS_DRO161135,invalid_time2_not_recorded
USGS_DRO161136,invalid_time2_not_recorded
USGS_DRO161137,invalid_time2_not_recorded
USGS_DRO161210,invalid_time2_not_recorded
USGS_DRO161211,invalid_time2_not_recorded
USGS_DRO161212,invalid_time2_not_recorded
USGS_DRO161213,invalid_time2_not_recorded
USGS_DRO161214,invalid_time2_not_recorded
USGS_DRO161215,invalid_time2_not_recorded
USGS_DRO161216,invalid_time2_not_recorded
USGS_DRO161217,invalid_time2_not_recorded
USGS_DRO161218,invalid_time2_not_recorded
USGS_DRO161219,invalid_time2_not_recorded
USGS_DRO161220,invalid_time2_not_recorded
USGS_DRO161221,invalid_time2_not_recorded
USGS_DRO161222,invalid_time2_not_recorded
USGS_DRO161223,invalid_time2_not_recorded
USGS_DRO161224,invalid_time2_not_recorded
USGS_DRO161225,invalid_time2_not_recorded
USGS_DRO161226,invalid_time2_not_recorded
USGS_DRO161227,invalid_time2_not_recorded
USGS_DRO161228,invalid_time2_not_recorded
USGS_DRO161229,invalid_time2_not_recorded
USGS_DRO161230,invalid_time2_not_recorded
USGS_DRO161231,invalid_time2_not_recorded
USGS_DRO161232,invalid_time2_not_recorded
USGS_DRO161233,invalid_time2_not_recorded
USGS_DRO161234,invalid_time2_not_recorded
USGS_DRO161235,invalid_time2_not_recorded
USGS_DRO161236,invalid_time2_not_recorded
USGS_DRO161237,invalid_time2_not_recorded
USGS_DRO161238,invalid_time2_not_recorded
USGS_DRO161239,invalid_time2_not_recorded
USGS_DRO161240,invalid_time2_not_recorded
USGS_DRO161241,invalid_time2_not_recorded
USGS_DRO161242,invalid_time2_not_recorded
USGS_DRO161243,invalid_time2_not_recorded
USGS_DRO161244,invalid_time2_not_recorded
USGS_DRO161245,invalid_time2_not_recorded
USGS_DRO161246,invalid_time2_not_recorded
USGS_DRO161247,invalid_time2_not_recorded
USGS_DRO161248,invalid_time2_not_recorded
USGS_DRO161249,invalid_time2_not_recorded
USGS_DRO161250,invalid_time2_not_recorded
USGS_DRO161251,invalid_time2_not_recorded
USGS_DRO161252,invalid_time2_not_recorded
USGS_DRO161253,invalid_time2_not_recorded
USGS_DRO161254,invalid_time2_not_recorded
USGS_DRO161255,invalid_time2_not_recorded
USGS_DRO161256,invalid_time2_not_recorded
USGS_DRO161257,invalid_time2_not_recorded
USGS_DRO161258,invalid_time2_not_recorded
USGS_DRO161259,invalid_time2_not_recorded
USGS_DRO161260,invalid_time2_not_recorded
USGS_DRO161261,invalid_time2_not_recorded
USGS_DRO161262,invalid_time2_not_recorded
USGS_DRO161263,invalid_time2_not_recorded
USGS_DRO161264,invalid_time2_not_recorded
USGS_DRO161265,invalid_time2_not_recorded
USGS_DRO161266,invalid_time2_not_recorded
USGS_DRO161267,invalid_time2_not_recorded
USGS_DRO161268,invalid_time2_not_recorded
USGS_DRO161269,invalid_time2_not_recorded
USGS_DRO161270,invalid_time2_not_recorded
USGS_DRO161271,invalid_time2_not_recorded
USGS_DRO161272,invalid_time2_not_recorded
USGS_DRO161273,invalid_time2_not_recorded
USGS_DRO161274,invalid_time2_not_recorded
USGS_DRO161275,invalid_time2_not_recorded
USGS_DRO161276,invalid_time2_not_recorded
USGS_DRO161277,invalid_time2_not_recorded
USGS_DRO161278,invalid_time2_not_recorded
USGS_DRO161279,invalid_time2_not_recorded
USGS_DRO161280,invalid_time2_not_recorded
USGS_DRO161281,invalid_time2_not_recorded
USGS_DRO161282,invalid_time2_not_recorded
USGS_DRO161283,invalid_time2_not_recorded
USGS_DRO161284,invalid_time2_not_recorded
USGS_DRO161285,invalid_time2_not_recorded
USGS_DRO161286,invalid_time2_not_recorded
USGS_DRO161287,invalid_time2_not_recorded
USGS_DRO161288,invalid_time2_not_recorded
USGS_DRO161289,invalid_time2_not_recorded
USGS_DRO161290,invalid_time2_not_recorded
USGS_DRO161291,invalid_time2_not_recorded
USGS_DRO161292,invalid_time2_not_recorded
USGS_DRO161293,invalid_time2_not_recorded
USGS_DRO161294,invalid_time2_not_recorded
USGS_DRO161295,invalid_time2_not_recorded
USGS_DRO161296,invalid_time2_not_recorded
USGS_DRO161297,invalid_time2_not_recorded
USGS_DRO161298,invalid_time2_not_recorded
USGS_DRO161299,invalid_time2_not_recorded
USGS_DRO161300,invalid_time2_not_recorded
USGS_DRO161301,invalid_time2_not_recorded
USGS_DRO161302,invalid_time2_not_recorded
USGS_DRO161303,invalid_time2_not_recorded
USGS_DRO161304,invalid_time2_not_recorded
USGS_DRO161305,invalid_time2_not_recorded
USGS_DRO161306,invalid_time2_not_recorded
USGS_DRO161307,invalid_time2_not_recorded
USGS_DRO161308,invalid_time2_not_recorded
USGS_DRO161309,invalid_time2_not_recorded
USGS_DRO161310,invalid_time2_not_recorded
USGS_DRO161311,invalid_time2_not_recorded
USGS_DRO161312,invalid_time2_not_recorded
USGS_DRO161313,invalid_time2_not_recorded
USGS_DRO161314,invalid_time2_not_recorded
USGS_DRO161315,invalid_time2_not_recorded
USGS_DRO161316,invalid_time2_not_recorded
USGS_DRO161317,invalid_time2_not_recorded
USGS_DRO161318,invalid_time2_not_recorded
USGS_DRO161319,invalid_time2_not_recorded
USGS_DRO161320,invalid_time2_not_recorded
USGS_DRO161321,invalid_time2_not_recorded
USGS_DRO161322,invalid_time2_not_recorded
USGS_DRO161323,invalid_time2_not_recorded
USGS_DRO161324,invalid_time2_not_recorded
USGS_DRO161325,invalid_time2_not_recorded
USGS_DRO161326,invalid_time2_not_recorded
USGS_DRO161327,invalid_time2_not_recorded
USGS_DRO161328,invalid_time2_not_recorded
USGS_DRO161329,invalid_time2_not_recorded
USGS_DRO161330,invalid_time2_not_recorded
USGS_DRO161331,invalid_time2_not_recorded
USGS_DRO161332,invalid_time2_not_recorded
USGS_DRO161333,invalid_time2_not_recorded
USGS_DRO161334,invalid_time2_not_recorded
USGS_DRO161335,invalid_time2_not_recorded
USGS_DRO161336,invalid_time2_not_recorded
USGS_DRO161337,invalid_time2_not_recorded
USGS_DRO161338,invalid_time2_not_recorded
USGS_DRO161339,invalid_time2_not_recorded
USGS_DRO161340,invalid_time2_not_recorded
USGS_DRO161341,invalid_time2_not_recorded
USGS_DRO161342,invalid_time2_not_recorded
USGS_DRO161343,invalid_time2_not_recorded
USGS_DRO161344,invalid_time2_not_recorded
USGS_DRO161345,invalid_time2_not_recorded
USGS_DRO161346,invalid_time2_not_recorded
USGS_DRO161347,invalid_time2_not_recorded
USGS_DRO161348,invalid_time2_not_recorded
USGS_DRO161349,invalid_time2_not_recorded
USGS_DRO161350,invalid_time2_not_recorded
USGS_DRO161351,invalid_time2_not_recorded
USGS_DRO161352,invalid_time2_not_recorded
USGS_DRO161353,invalid_time2_not_recorded
USGS_DRO161354,invalid_time2_not_recorded
USGS_DRO161355,invalid_time2_not_recorded
USGS_DRO161356,invalid_time2_not_recorded
USGS_DRO161357,invalid_time2_not_recorded
USGS_DRO161358,invalid_time2_not_recorded
USGS_DRO161359,invalid_time2_not_recorded
USGS_DRO161360,invalid_time2_not_recorded
USGS_DRO161361,invalid_time2_not_recorded
USGS_DRO161362,invalid_time2_not_recorded
USGS_DRO161363,invalid_time2_not_recorded
USGS_DRO161364,invalid_time2_not_recorded
USGS_DRO161365,invalid_time2_not_recorded
USGS_DRO161366,invalid_time2_not_recorded
USGS_DRO161367,invalid_time2_not_recorded
USGS_DRO161368,invalid_time2_not_recorded
USGS_DRO161369,invalid_time2_not_recorded
USGS_DRO161370,invalid_time2_not_recorded
USGS_DRO161371,invalid_time2_not_recorded
USGS_DRO161372,invalid_time2_not_recorded
USGS_DRO161373,invalid_time2_not_recorded
USGS_DRO161374,invalid_time2_not_recorded
USGS_DRO161375,invalid_time2_not_recorded
USGS_DRO161376,invalid_time2_not_recorded
USGS_DRO161377,invalid_time2_not_recorded
USGS_DRO161378,invalid_time2_not_recorded
USGS_DRO161379,invalid_time2_not_recorded
USGS_DRO161380,invalid_time2_not_recorded
USGS_DRO161381,invalid_time2_not_recorded
USGS_DRO161382,invalid_time2_not_recorded
USGS_DRO161383,invalid_time2_not_recorded
USGS_DRO161384,invalid_time2_not_recorded
USGS_DRO161385,invalid_time2_not_recorded
USGS_DRO161386,invalid_time2_not_recorded
USGS_DRO161387,invalid_time2_not_recorded
USGS_DRO161388,invalid_time2_not_recorded
USGS_DRO161389,invalid_time2_not_recorded
USGS_DRO161390,invalid_time2_not_recorded
USGS_DRO161391,invalid_time2_not_recorded
USGS_DRO161392,invalid_time2_not_recorded
USGS_DRO161393,invalid_time2_not_recorded
USGS_DRO161394,invalid_time2_not_recorded
USGS_DRO161395,invalid_time2_not_recorded
USGS_DRO161396,invalid_time2_not_recorded
USGS_DRO161397,invalid_time2_not_recorded
USGS_DRO161398,invalid_time2_not_recorded
USGS_DRO161399,invalid_time2_not_recorded
USGS_DRO161400,invalid_time2_not_recorded
USGS_DRO161401,invalid_time2_not_recorded
USGS_DRO161402,invalid_time2_not_recorded
USGS_DRO161403,invalid_time2_not_recorded
USGS_DRO161404,invalid_time2_not_recorded
USGS_DRO161405,invalid_time2_not_recorded
USGS_DRO161406,invalid_time2_not_recorded
USGS_DRO161407,invalid_time2_not_recorded
USGS_DRO161408,invalid_time2_not_recorded
USGS_DRO161409,invalid_time2_not_recorded
USGS_DRO161410,invalid_time2_not_recorded
USGS_DRO161411,invalid_time2_not_recorded
USGS_DRO161412,invalid_time2_not_recorded
USGS_DRO161413,invalid_time2_not_recorded
USGS_DRO161414,invalid_time2_not_recorded
USGS_DRO161415,invalid_time2_not_recorded
USGS_DRO161416,invalid_time2_not_recorded
USGS_DRO161417,invalid_time2_not_recorded
USGS_DRO161418,invalid_time2_not_recorded
USGS_DRO161419,invalid_time2_not_recorded
USGS_DRO161420,invalid_time2_not_recorded
USGS_DRO161421,invalid_time2_not_recorded
USGS_DRO161422,invalid_time2_not_recorded
USGS_DRO161423,invalid_time2_not_recorded
USGS_DRO161424,invalid_time2_not_recorded
USGS_DRO161425,invalid_time2_not_recorded
USGS_DRO161426,invalid_time2_not_recorded
USGS_DRO161427,invalid_time2_not_recorded
USGS_DRO161428,invalid_time2_not_recorded
USGS_DRO161429,invalid_time2_not_recorded
USGS_DRO161430,invalid_time2_not_recorded
USGS_DRO161431,invalid_time2_not_recorded
USGS_DRO161432,invalid_time2_not_recorded
USGS_DRO161433,invalid_time2_not_recorded
USGS_DRO161434,invalid_time2_not_recorded
USGS_DRO161435,invalid_time2_not_recorded
USGS_DRO161436,invalid_time2_not_recorded
USGS_DRO161437,invalid_time2_not_recorded
USGS_DRO161438,invalid_time2_not_recorded
USGS_DRO161439,invalid_time2_not_recorded
USGS_DRO161440,invalid_time2_not_recorded
USGS_DRO161441,invalid_time2_not_recorded
USGS_DRO161442,invalid_time2_not_recorded
USGS_DRO161443,invalid_time2_not_recorded
USGS_DRO161444,invalid_time2_not_recorded
USGS_DRO161445,invalid_time2_not_recorded
USGS_DRO161446,invalid_time2_not_recorded
USGS_DRO161447,invalid_time2_not_recorded
USGS_DRO161448,invalid_time2_not_recorded
USGS_DRO161449,invalid_time2_not_recorded
USGS_DRO161450,invalid_time2_not_recorded
USGS_DRO161451,invalid_time2_not_recorded
USGS_DRO161452,invalid_time2_not_recorded
USGS_DRO161453,invalid_time2_not_recorded
USGS_DRO161454,invalid_time2_not_recorded
USGS_DRO161455,invalid_time2_not_recorded
USGS_DRO161456,invalid_time2_not_recorded
USGS_DRO161457,invalid_time2_not_recorded
USGS_DRO161458,invalid_time2_not_recorded
USGS_DRO161459,invalid_time2_not_recorded
USGS_DRO161460,invalid_time2_not_recorded
USGS_DRO161461,invalid_time2_not_recorded
USGS_DRO161462,invalid_time2_not_recorded
USGS_DRO161463,invalid_time2_not_recorded
USGS_DRO161464,invalid_time2_not_recorded
USGS_DRO161465,invalid_time2_not_recorded
USGS_DRO161466,invalid_time2_not_recorded
USGS_DRO161467,invalid_time2_not_recorded
USGS_DRO161468,invalid_time2_not_recorded
USGS_DRO161469,invalid_time2_not_recorded
USGS_DRO161470,invalid_time2_not_recorded
USGS_DRO161471,invalid_time2_not_recorded
USGS_DRO161472,invalid_time2_not_recorded
USGS_DRO161473,invalid_time2_not_recorded
USGS_DRO161474,invalid_time2_not_recorded
USGS_DRO161475,invalid_time2_not_recorded
USGS_DRO161476,invalid_time2_not_recorded
USGS_DRO161477,invalid_time2_not_recorded
USGS_DRO161478,invalid_time2_not_recorded
USGS_DRO161479,invalid_time2_not_recorded
USGS_DRO161480,invalid_time2_not_recorded
USGS_DRO161481,invalid_time2_not_recorded
USGS_DRO161482,invalid_time2_not_recorded
USGS_DRO161483,invalid_time2_not_recorded
USGS_DRO161484,invalid_time2_not_recorded
USGS_DRO161485,invalid_time2_not_recorded
USGS_DRO161486,invalid_time2_not_recorded
USGS_DRO161487,invalid_time2_not_recorded
USGS_DRO161488,invalid_time2_not_recorded
USGS_DRO161489,invalid_time2_not_recorded
USGS_DRO161490,invalid_time2_not_recorded
USGS_DRO161491,invalid_time2_not_recorded
USGS_DRO161492,invalid_time2_not_recorded
USGS_DRO161493,invalid_time2_not_recorded
USGS_DRO161494,invalid_time2_not_recorded
USGS_DRO161495,invalid_time2_not_recorded
USGS_DRO161496,invalid_time2_not_recorded
USGS_DRO161497,invalid_time2_not_recorded
USGS_DRO161498,invalid_time2_not_recorded
USGS_DRO161499,invalid_time2_not_recorded
USGS_DRO161500,invalid_time2_not_recorded
USGS_DRO161501,invalid_time2_not_recorded
USGS_DRO161502,invalid_time2_not_recorded
USGS_DRO161503,invalid_time2_not_recorded
USGS_DRO161504,invalid_time2_not_recorded
USGS_DRO161505,invalid_time2_not_recorded
USGS_DRO161506,invalid_time2_not_recorded
USGS_DRO161507,invalid_time2_not_recorded
USGS_DRO161508,invalid_time2_not_recorded
USGS_DRO161509,invalid_time2_not_recorded
USGS_DRO161510,invalid_time2_not_recorded
USGS_DRO161511,invalid_time2_not_recorded
USGS_DRO161512,invalid_time2_not_recorded
USGS_DRO161513,invalid_time2_not_recorded
USGS_DRO161514,invalid_time2_not_recorded
USGS_DRO161515,invalid_time2_not_recorded
USGS_DRO161516,invalid_time2_not_recorded
USGS_DRO161517,invalid_time2_not_recorded
USGS_DRO161518,invalid_time2_not_recorded
USGS_DRO161519,invalid_time2_not_recorded
USGS_DRO161520,invalid_time2_not_recorded
USGS_DRO161521,invalid_time2_not_recorded
USGS_DRO161522,invalid_time2_not_recorded
USGS_DRO161523,invalid_time2_not_recorded
USGS_DRO161524,invalid_time2_not_recorded
USGS_DRO161525,invalid_time2_not_recorded
USGS_DRO161526,invalid_time2_not_recorded
USGS_DRO161527,invalid_time2_not_recorded
USGS_DRO161528,invalid_time2_not_recorded
USGS_DRO161529,invalid_time2_not_recorded
USGS_DRO161530,invalid_time2_not_recorded
USGS_DRO161531,invalid_time2_not_recorded
USGS_DRO161532,invalid_time2_not_recorded
USGS_DRO161533,invalid_time2_not_recorded
USGS_DRO161534,invalid_time2_not_recorded
USGS_DRO161535,invalid_time2_not_recorded
USGS_DRO161536,invalid_time2_not_recorded
USGS_DRO161537,invalid_time2_not_recorded
USGS_DRO161538,invalid_time2_not_recorded
USGS_DRO161539,invalid_time2_not_recorded
USGS_DRO161540,invalid_time2_not_recorded
USGS_DRO161541,invalid_time2_not_recorded
USGS_DRO161542,invalid_time2_not_recorded
USGS_DRO161543,invalid_time2_not_recorded
USGS_DRO161544,invalid_time2_not_recorded
USGS_DRO161545,invalid_time2_not_recorded
USGS_DRO161546,invalid_time2_not_recorded
USGS_DRO161547,invalid_time2_not_recorded
USGS_DRO161548,invalid_time2_not_recorded
USGS_DRO161549,invalid_time2_not_recorded
USGS_DRO161550,invalid_time2_not_recorded
USGS_DRO161551,invalid_time2_not_recorded
USGS_DRO161552,invalid_time2_not_recorded
USGS_DRO161553,invalid_time2_not_recorded
USGS_DRO161554,invalid_time2_not_recorded
USGS_DRO161555,invalid_time2_not_recorded
USGS_DRO161556,invalid_time2_not_recorded
USGS_DRO161557,invalid_time2_not_recorded
USGS_DRO161558,invalid_time2_not_recorded
USGS_DRO161559,invalid_time2_not_recorded
USGS_DRO161560,invalid_time2_not_recorded
USGS_DRO161561,invalid_time2_not_recorded
USGS_DRO161562,invalid_time2_not_recorded
USGS_DRO161563,invalid_time2_not_recorded
USGS_DRO161564,invalid_time2_not_recorded
USGS_DRO161565,invalid_time2_not_recorded
USGS_DRO161566,invalid_time2_not_recorded
USGS_DRO161567,invalid_time2_not_recorded
USGS_DRO161568,invalid_time2_not_recorded
USGS_DRO161569,invalid_time2_not_recorded
USGS_DRO161570,invalid_time2_not_recorded
USGS_DRO161571,invalid_time2_not_recorded
USGS_DRO161572,invalid_time2_not_recorded
USGS_DRO161573,invalid_time2_not_recorded
USGS_DRO161574,invalid_time2_not_recorded
USGS_DRO161575,invalid_time2_not_recorded
USGS_DRO161576,invalid_time2_not_recorded
USGS_DRO161577,invalid_time2_not_recorded
USGS_DRO161578,invalid_time2_not_recorded
USGS_DRO161579,invalid_time2_not_recorded
USGS_DRO161580,invalid_time2_not_recorded
USGS_DRO161581,invalid_time2_not_recorded
USGS_DRO161582,invalid_time2_not_recorded
USGS_DRO161583,invalid_time2_not_recorded
USGS_DRO161584,invalid_time2_not_recorded
USGS_DRO161585,invalid_time2_not_recorded
USGS_DRO161586,invalid_time2_not_recorded
USGS_DRO161587,invalid_time2_not_recorded
USGS_DRO161588,invalid_time2_not_recorded
USGS_DRO161589,invalid_time2_not_recorded
USGS_DRO161590,invalid_time2_not_recorded
USGS_DRO161591,invalid_time2_not_recorded
USGS_DRO161592,invalid_time2_not_recorded
USGS_DRO161593,invalid_time2_not_recorded
USGS_DRO161594,invalid_time2_not_recorded
USGS_DRO161595,invalid_time2_not_recorded
USGS_DRO161596,invalid_time2_not_recorded
USGS_DRO161597,invalid_time2_not_recorded
USGS_DRO161598,invalid_time2_not_recorded
USGS_DRO161599,invalid_time2_not_recorded
USGS_DRO161600,invalid_time2_not_recorded
USGS_DRO161601,invalid_time2_not_recorded
USGS_DRO161602,invalid_time2_not_recorded
USGS_DRO161603,invalid_time2_not_recorded
USGS_DRO161604,invalid_time2_not_recorded
USGS_DRO161605,invalid_time2_not_recorded
USGS_DRO161606,invalid_time2_not_recorded
USGS_DRO161607,invalid_time2_not_recorded
USGS_DRO161608,invalid_time2_not_recorded
USGS_DRO161609,invalid_time2_not_recorded
USGS_DRO161610,invalid_time2_not_recorded
USGS_DRO161611,invalid_time2_not_recorded
USGS_DRO161612,invalid_time2_not_recorded
USGS_DRO161613,invalid_time2_not_recorded
USGS_DRO161614,invalid_time2_not_recorded
USGS_DRO161615,invalid_time2_not_recorded
USGS_DRO161616,invalid_time2_not_recorded
USGS_DRO161617,invalid_time2_not_recorded
USGS_DRO161618,invalid_time2_not_recorded
USGS_DRO161619,invalid_time2_not_recorded
USGS_DRO161620,invalid_time2_not_recorded
USGS_DRO161621,invalid_time2_not_recorded
USGS_DRO161622,invalid_time2_not_recorded
USGS_DRO161623,invalid_time2_not_recorded
USGS_DRO161624,invalid_time2_not_recorded
USGS_DRO161625,invalid_time2_not_recorded
USGS_DRO161626,invalid_time2_not_recorded
USGS_DRO161627,invalid_time2_not_recorded
USGS_DRO161628,invalid_time2_not_recorded
USGS_DRO161629,invalid_time2_not_recorded
USGS_DRO161630,invalid_time2_not_recorded
USGS_DRO161631,invalid_time2_not_recorded
USGS_DRO161632,invalid_time2_not_recorded
USGS_DRO161633,invalid_time2_not_recorded
USGS_DRO161634,invalid_time2_not_recorded
USGS_DRO161635,invalid_time2_not_recorded
USGS_DRO161636,invalid_time2_not_recorded
USGS_DRO161637,invalid_time2_not_recorded
USGS_DRO161638,invalid_time2_not_recorded
USGS_DRO161639,invalid_time2_not_recorded
USGS_DRO161640,invalid_time2_not_recorded
USGS_DRO161641,invalid_time2_not_recorded
USGS_DRO161642,invalid_time2_not_recorded
USGS_DRO161643,invalid_time2_not_recorded
USGS_DRO161644,invalid_time2_not_recorded
USGS_DRO161645,invalid_time2_not_recorded
USGS_DRO161646,invalid_time2_not_recorded
USGS_DRO161647,invalid_time2_not_recorded
USGS_DRO161648,invalid_time2_not_recorded
USGS_DRO161649,invalid_time2_not_recorded
USGS_DRO161650,invalid_time2_not_recorded
USGS_DRO161651,invalid_time2_not_recorded
USGS_DRO161652,invalid_time2_not_recorded
USGS_DRO161653,invalid_time2_not_recorded
USGS_DRO161654,invalid_time2_not_recorded
USGS_DRO161655,invalid_time2_not_recorded
USGS_DRO161656,invalid_time2_not_recorded
USGS_DRO161657,invalid_time2_not_recorded
USGS_DRO161658,invalid_time2_not_recorded
USGS_DRO161659,invalid_time2_not_recorded
USGS_DRO161660,invalid_time2_not_recorded
USGS_DRO161661,invalid_time2_not_recorded
USGS_DRO161662,invalid_time2_not_recorded
USGS_DRO161663,invalid_time2_not_recorded
USGS_DRO161664,invalid_time2_not_recorded
USGS_DRO161665,invalid_time2_not_recorded
USGS_DRO161666,invalid_time2_not_recorded
USGS_DRO161667,invalid_time2_not_recorded
USGS_DRO161668,invalid_time2_not_recorded
USGS_DRO161669,invalid_time2_not_recorded
USGS_DRO161670,invalid_time2_not_recorded
USGS_DRO161671,invalid_time2_not_recorded
USGS_DRO161672,invalid_time2_not_recorded
USGS_DRO161673,invalid_time2_not_recorded
USGS_DRO161674,invalid_time2_not_recorded
USGS_DRO161675,invalid_time2_not_recorded
USGS_DRO161676,invalid_time2_not_recorded
USGS_DRO161677,invalid_time2_not_recorded
USGS_DRO161678,invalid_time2_not_recorded
USGS_DRO161679,invalid_time2_not_recorded
USGS_DRO161680,invalid_time2_not_recorded
USGS_DRO161681,invalid_time2_not_recorded
USGS_DRO161682,invalid_time2_not_recorded
USGS_DRO161683,invalid_time2_not_recorded
USGS_DRO161684,invalid_time2_not_recorded
USGS_DRO161685,invalid_time2_not_recorded
USGS_DRO161686,invalid_time2_not_recorded
USGS_DRO161687,invalid_time2_not_recorded
USGS_DRO161688,invalid_time2_not_recorded
USGS_DRO161689,invalid_time2_not_recorded
USGS_DRO161690,invalid_time2_not_recorded
USGS_DRO161691,invalid_time2_not_recorded
USGS_DRO161692,invalid_time2_not_recorded
USGS_DRO161693,invalid_time2_not_recorded
USGS_DRO161694,invalid_time2_not_recorded
USGS_DRO161695,invalid_time2_not_recorded
USGS_DRO161696,invalid_time2_not_recorded
USGS_DRO161697,invalid_time2_not_recorded
USGS_DRO161698,invalid_time2_not_recorded
USGS_DRO161699,invalid_time2_not_recorded
USGS_DRO161700,invalid_time2_not_recorded
USGS_DRO161701,invalid_time2_not_recorded
USGS_DRO161702,invalid_time2_not_recorded
USGS_DRO161703,invalid_time2_not_recorded
USGS_DRO161704,invalid_time2_not_recorded
USGS_DRO161705,invalid_time2_not_recorded
USGS_DRO161706,invalid_time2_not_recorded
USGS_DRO161707,invalid_time2_not_recorded
USGS_DRO161708,invalid_time2_not_recorded
USGS_DRO161709,invalid_time2_not_recorded
USGS_DRO161710,invalid_time2_not_recorded
USGS_DRO161711,invalid_time2_not_recorded
USGS_DRO161712,invalid_time2_not_recorded
USGS_DRO161713,invalid_time2_not_recorded
USGS_DRO161714,invalid_time2_not_recorded
USGS_DRO161715,invalid_time2_not_recorded
USGS_DRO161716,invalid_time2_not_recorded
USGS_DRO161717,invalid_time2_not_recorded
USGS_DRO161718,invalid_time2_not_recorded
USGS_DRO161719,invalid_time2_not_recorded
USGS_DRO161720,invalid_time2_not_recorded
USGS_DRO161721,invalid_time2_not_recorded
USGS_DRO161722,invalid_time2_not_recorded
USGS_DRO161723,invalid_time2_not_recorded
USGS_DRO161724,invalid_time2_not_recorded
USGS_DRO161725,invalid_time2_not_recorded
USGS_DRO161726,invalid_time2_not_recorded
USGS_DRO161727,invalid_time2_not_recorded
USGS_DRO161728,invalid_time2_not_recorded
USGS_DRO161729,invalid_time2_not_recorded
USGS_DRO161730,invalid_time2_not_recorded
USGS_DRO161731,invalid_time2_not_recorded
