ID,flags
USGS_DRO023379,invalid_time2_not_recorded
USGS_DRO023380,invalid_time2_not_recorded
USGS_DRO023381,invalid_time2_not_recorded
USGS_DRO023382,invalid_time2_not_recorded
USGS_DRO023383,invalid_time2_not_recorded
USGS_DRO023384,invalid_time2_not_recorded
USGS_DRO023385,invalid_time2_not_recorded
USGS_DRO023386,invalid_time2_not_recorded
USGS_DRO023387,invalid_time2_not_recorded
USGS_DRO023388,invalid_time2_not_recorded
USGS_DRO023389,invalid_time2_not_recorded
USGS_DRO023390,invalid_time2_not_recorded
USGS_DRO023391,invalid_time2_not_recorded
USGS_DRO023392,invalid_time2_not_recorded
USGS_DRO023393,invalid_time2_not_recorded
USGS_DRO023394,invalid_time2_not_recorded
USGS_DRO023395,invalid_time2_not_recorded
USGS_DRO023396,invalid_time2_not_recorded
USGS_DRO023397,invalid_time2_not_recorded
USGS_DRO023398,invalid_time2_not_recorded
USGS_DRO023399,invalid_time2_not_recorded
USGS_DRO023400,invalid_time2_not_recorded
USGS_DRO023401,invalid_time2_not_recorded
USGS_DRO023402,invalid_time2_not_recorded
USGS_DRO023403,invalid_time2_not_recorded
USGS_DRO023404,invalid_time2_not_recorded
USGS_DRO023405,invalid_time2_not_recorded
USGS_DRO023406,invalid_time2_not_recorded
USGS_DRO023407,invalid_time2_not_recorded
USGS_DRO023408,invalid_time2_not_recorded
USGS_DRO023409,invalid_time2_not_recorded
USGS_DRO023410,invalid_time2_not_recorded
USGS_DRO023411,invalid_time2_not_recorded
USGS_DRO023412,invalid_time2_not_recorded
USGS_DRO023413,invalid_time2_not_recorded
USGS_DRO023414,invalid_time2_not_recorded
USGS_DRO023415,invalid_time2_not_recorded
USGS_DRO023416,invalid_time2_not_recorded
USGS_DRO023417,invalid_time2_not_recorded
USGS_DRO023418,invalid_time2_not_recorded
USGS_DRO023419,invalid_time2_not_recorded
USGS_DRO023420,invalid_time2_not_recorded
USGS_DRO023421,invalid_time2_not_recorded
USGS_DRO023422,invalid_time2_not_recorded
USGS_DRO023423,invalid_time2_not_recorded
USGS_DRO023424,invalid_time2_not_recorded
USGS_DRO023425,invalid_time2_not_recorded
USGS_DRO023426,invalid_time2_not_recorded
USGS_DRO023427,invalid_time2_not_recorded
USGS_DRO023428,invalid_time2_not_recorded
USGS_DRO023429,invalid_time2_not_recorded
USGS_DRO023430,invalid_time2_not_recorded
USGS_DRO023431,invalid_time2_not_recorded
USGS_DRO023432,invalid_time2_not_recorded
USGS_DRO023433,invalid_time2_not_recorded
USGS_DRO023434,invalid_time2_not_recorded
USGS_DRO023435,invalid_time2_not_recorded
USGS_DRO023436,invalid_time2_not_recorded
USGS_DRO023437,invalid_time2_not_recorded
USGS_DRO023438,invalid_time2_not_recorded
USGS_DRO023439,invalid_time2_not_recorded
USGS_DRO023440,invalid_time2_not_recorded
USGS_DRO023441,invalid_time2_not_recorded
USGS_DRO023442,invalid_time2_not_recorded
USGS_DRO023443,invalid_time2_not_recorded
USGS_DRO023444,invalid_time2_not_recorded
USGS_DRO023445,invalid_time2_not_recorded
USGS_DRO023446,invalid_time2_not_recorded
USGS_DRO023447,invalid_time2_not_recorded
USGS_DRO023448,invalid_time2_not_recorded
USGS_DRO023449,invalid_time2_not_recorded
USGS_DRO023450,invalid_time2_not_recorded
USGS_DRO023451,invalid_time2_not_recorded
USGS_DRO023452,invalid_time2_not_recorded
USGS_DRO023453,invalid_time2_not_recorded
USGS_DRO023454,invalid_time2_not_recorded
USGS_DRO023455,invalid_time2_not_recorded
USGS_DRO023456,invalid_time2_not_recorded
USGS_DRO023457,invalid_time2_not_recorded
USGS_DRO023458,invalid_time2_not_recorded
USGS_DRO023459,invalid_time2_not_recorded
USGS_DRO023460,invalid_time2_not_recorded
USGS_DRO023461,invalid_time2_not_recorded
USGS_DRO023462,invalid_time2_not_recorded
USGS_DRO023463,invalid_time2_not_recorded
USGS_DRO023464,invalid_time2_not_recorded
USGS_DRO023465,invalid_time2_not_recorded
USGS_DRO023466,invalid_time2_not_recorded
USGS_DRO023467,invalid_time2_not_recorded
USGS_DRO023468,invalid_time2_not_recorded
USGS_DRO023469,invalid_time2_not_recorded
USGS_DRO023470,invalid_time2_not_recorded
USGS_DRO023471,invalid_time2_not_recorded
USGS_DRO023472,invalid_time2_not_recorded
USGS_DRO023473,invalid_time2_not_recorded
USGS_DRO023474,invalid_time2_not_recorded
USGS_DRO023475,invalid_time2_not_recorded
USGS_DRO023476,invalid_time2_not_recorded
USGS_DRO023477,invalid_time2_not_recorded
USGS_DRO023478,invalid_time2_not_recorded
USGS_DRO023479,invalid_time2_not_recorded
USGS_DRO023480,invalid_time2_not_recorded
USGS_DRO023481,invalid_time2_not_recorded
USGS_DRO023482,invalid_time2_not_recorded
USGS_DRO023483,invalid_time2_not_recorded
USGS_DRO023484,invalid_time2_not_recorded
USGS_DRO023485,invalid_time2_not_recorded
USGS_DRO023486,invalid_time2_not_recorded
USGS_DRO023487,invalid_time2_not_recorded
USGS_DRO023488,invalid_time2_not_recorded
USGS_DRO023489,invalid_time2_not_recorded
USGS_DRO023490,invalid_time2_not_recorded
USGS_DRO023491,invalid_time2_not_recorded
USGS_DRO023492,invalid_time2_not_recorded
USGS_DRO023493,invalid_time2_not_recorded
USGS_DRO023494,invalid_time2_not_recorded
USGS_DRO023495,invalid_time2_not_recorded
USGS_DRO023496,invalid_time2_not_recorded
USGS_DRO023497,invalid_time2_not_recorded
USGS_DRO023498,invalid_time2_not_recorded
USGS_DRO023499,invalid_time2_not_recorded
USGS_DRO023500,invalid_time2_not_recorded
USGS_DRO023501,invalid_time2_not_recorded
USGS_DRO023502,invalid_time2_not_recorded
USGS_DRO023503,invalid_time2_not_recorded
USGS_DRO023504,invalid_time2_not_recorded
USGS_DRO023505,invalid_time2_not_recorded
USGS_DRO023506,invalid_time2_not_recorded
USGS_DRO023507,invalid_time2_not_recorded
USGS_DRO023508,invalid_time2_not_recorded
USGS_DRO023509,invalid_time2_not_recorded
USGS_DRO023510,invalid_time2_not_recorded
USGS_DRO023511,invalid_time2_not_recorded
USGS_DRO023512,invalid_time2_not_recorded
USGS_DRO023513,invalid_time2_not_recorded
USGS_DRO023514,invalid_time2_not_recorded
USGS_DRO023515,invalid_time2_not_recorded
USGS_DRO023516,invalid_time2_not_recorded
USGS_DRO023517,invalid_time2_not_recorded
USGS_DRO023518,invalid_time2_not_recorded
USGS_DRO023519,invalid_time2_not_recorded
USGS_DRO023520,invalid_time2_not_recorded
USGS_DRO023521,invalid_time2_not_recorded
USGS_DRO023522,invalid_time2_not_recorded
USGS_DRO023523,invalid_time2_not_recorded
USGS_DRO023524,invalid_time2_not_recorded
USGS_DRO023525,invalid_time2_not_recorded
USGS_DRO023526,invalid_time2_not_recorded
USGS_DRO023527,invalid_time2_not_recorded
USGS_DRO023528,invalid_time2_not_recorded
USGS_DRO023529,invalid_time2_not_recorded
USGS_DRO023530,invalid_time2_not_recorded
USGS_DRO023531,invalid_time2_not_recorded
USGS_DRO023532,invalid_time2_not_recorded
USGS_DRO023533,invalid_time2_not_recorded
USGS_DRO023534,invalid_time2_not_recorded
USGS_DRO023535,invalid_time2_not_recorded
USGS_DRO023536,invalid_time2_not_recorded
USGS_DRO023537,invalid_time2_not_recorded
USGS_DRO023538,invalid_time2_not_recorded
USGS_DRO023539,invalid_time2_not_recorded
USGS_DRO023540,invalid_time2_not_recorded
USGS_DRO023541,invalid_time2_not_recorded
USGS_DRO023542,invalid_time2_not_recorded
USGS_DRO023543,invalid_time2_not_recorded
USGS_DRO023544,invalid_time2_not_recorded
USGS_DRO023545,invalid_time2_not_recorded
USGS_DRO023546,invalid_time2_not_recorded
USGS_DRO023547,invalid_time2_not_recorded
USGS_DRO023548,invalid_time2_not_recorded
USGS_DRO023549,invalid_time2_not_recorded
USGS_DRO023550,invalid_time2_not_recorded
USGS_DRO023551,invalid_time2_not_recorded
USGS_DRO023552,invalid_time2_not_recorded
USGS_DRO023553,invalid_time2_not_recorded
USGS_DRO023554,invalid_time2_not_recorded
USGS_DRO023555,invalid_time2_not_recorded
USGS_DRO023556,invalid_time2_not_recorded
USGS_DRO023557,invalid_time2_not_recorded
USGS_DRO023558,invalid_time2_not_recorded
USGS_DRO023559,invalid_time2_not_recorded
USGS_DRO023560,invalid_time2_not_recorded
USGS_DRO023561,invalid_time2_not_recorded
USGS_DRO023562,invalid_time2_not_recorded
USGS_DRO023563,invalid_time2_not_recorded
USGS_DRO023564,invalid_time2_not_recorded
USGS_DRO023565,invalid_time2_not_recorded
USGS_DRO023566,invalid_time2_not_recorded
USGS_DRO023567,invalid_time2_not_recorded
USGS_DRO023568,invalid_time2_not_recorded
USGS_DRO023569,invalid_time2_not_recorded
USGS_DRO023570,invalid_time2_not_recorded
USGS_DRO023571,invalid_time2_not_recorded
USGS_DRO023572,invalid_time2_not_recorded
USGS_DRO023573,invalid_time2_not_recorded
USGS_DRO023574,invalid_time2_not_recorded
USGS_DRO023575,invalid_time2_not_recorded
USGS_DRO023576,invalid_time2_not_recorded
USGS_DRO023577,invalid_time2_not_recorded
USGS_DRO023578,invalid_time2_not_recorded
USGS_DRO023579,invalid_time2_not_recorded
USGS_DRO023580,invalid_time2_not_recorded
USGS_DRO023581,invalid_time2_not_recorded
USGS_DRO023582,invalid_time2_not_recorded
USGS_DRO023583,invalid_time2_not_recorded
USGS_DRO023584,invalid_time2_not_recorded
USGS_DRO023585,invalid_time2_not_recorded
USGS_DRO023586,invalid_time2_not_recorded
USGS_DRO023587,invalid_time2_not_recorded
USGS_DRO023588,invalid_time2_not_recorded
USGS_DRO023589,invalid_time2_not_recorded
USGS_DRO023590,invalid_time2_not_recorded
USGS_DRO023591,invalid_time2_not_recorded
USGS_DRO023592,invalid_time2_not_recorded
USGS_DRO023593,invalid_time2_not_recorded
USGS_DRO023594,invalid_time2_not_recorded
USGS_DRO023595,invalid_time2_not_recorded
USGS_DRO023596,invalid_time2_not_recorded
USGS_DRO023597,invalid_time2_not_recorded
USGS_DRO023598,invalid_time2_not_recorded
USGS_DRO023599,invalid_time2_not_recorded
USGS_DRO023600,invalid_time2_not_recorded
USGS_DRO023601,invalid_time2_not_recorded
USGS_DRO023602,invalid_time2_not_recorded
USGS_DRO023603,invalid_time2_not_recorded
USGS_DRO023604,invalid_time2_not_recorded
USGS_DRO023605,invalid_time2_not_recorded
USGS_DRO023606,invalid_time2_not_recorded
USGS_DRO023607,invalid_time2_not_recorded
USGS_DRO023608,invalid_time2_not_recorded
USGS_DRO023609,invalid_time2_not_recorded
USGS_DRO023610,invalid_time2_not_recorded
USGS_DRO023611,invalid_time2_not_recorded
USGS_DRO023612,invalid_time2_not_recorded
USGS_DRO023613,invalid_time2_not_recorded
USGS_DRO023614,invalid_time2_not_recorded
USGS_DRO023615,invalid_time2_not_recorded
USGS_DRO023616,invalid_time2_not_recorded
USGS_DRO023617,invalid_time2_not_recorded
USGS_DRO023618,invalid_time2_not_recorded
USGS_DRO023619,invalid_time2_not_recorded
USGS_DRO023620,invalid_time2_not_recorded
USGS_DRO023621,invalid_time2_not_recorded
USGS_DRO023622,invalid_time2_not_recorded
USGS_DRO023623,invalid_time2_not_recorded
USGS_DRO023624,invalid_time2_not_recorded
USGS_DRO023625,invalid_time2_not_recorded
USGS_DRO023626,invalid_time2_not_recorded
USGS_DRO023627,invalid_time2_not_recorded
USGS_DRO023628,invalid_time2_not_recorded
USGS_DRO023629,invalid_time2_not_recorded
USGS_DRO023630,invalid_time2_not_recorded
USGS_DRO023631,invalid_time2_not_recorded
USGS_DRO023632,invalid_time2_not_recorded
USGS_DRO023633,invalid_time2_not_recorded
USGS_DRO023634,invalid_time2_not_recorded
USGS_DRO023635,invalid_time2_not_recorded
USGS_DRO023636,invalid_time2_not_recorded
USGS_DRO023637,invalid_time2_not_recorded
USGS_DRO023638,invalid_time2_not_recorded
USGS_DRO023640,invalid_time2_not_recorded
USGS_DRO023641,invalid_time2_not_recorded
USGS_DRO023642,invalid_time2_not_recorded
USGS_DRO023643,invalid_time2_not_recorded
USGS_DRO023644,invalid_time2_not_recorded
USGS_DRO023645,invalid_time2_not_recorded
USGS_DRO023646,invalid_time2_not_recorded
USGS_DRO023647,invalid_time2_not_recorded
USGS_DRO023648,invalid_time2_not_recorded
USGS_DRO023649,invalid_time2_not_recorded
USGS_DRO023650,invalid_time2_not_recorded
USGS_DRO023651,invalid_time2_not_recorded
USGS_DRO023652,invalid_time2_not_recorded
USGS_DRO023653,invalid_time2_not_recorded
USGS_DRO023654,invalid_time2_not_recorded
USGS_DRO023655,invalid_time2_not_recorded
USGS_DRO023656,invalid_time2_not_recorded
USGS_DRO023657,invalid_time2_not_recorded
USGS_DRO023658,invalid_time2_not_recorded
USGS_DRO023659,invalid_time2_not_recorded
USGS_DRO023660,invalid_time2_not_recorded
USGS_DRO023661,invalid_time2_not_recorded
USGS_DRO023662,invalid_time2_not_recorded
USGS_DRO023663,invalid_time2_not_recorded
USGS_DRO023664,invalid_time2_not_recorded
USGS_DRO023665,invalid_time2_not_recorded
USGS_DRO023666,invalid_time2_not_recorded
USGS_DRO023667,invalid_time2_not_recorded
USGS_DRO023668,invalid_time2_not_recorded
USGS_DRO023669,invalid_time2_not_recorded
USGS_DRO023670,invalid_time2_not_recorded
USGS_DRO023671,invalid_time2_not_recorded
USGS_DRO023672,invalid_time2_not_recorded
USGS_DRO023673,invalid_time2_not_recorded
USGS_DRO023674,invalid_time2_not_recorded
USGS_DRO023675,invalid_time2_not_recorded
USGS_DRO023676,invalid_time2_not_recorded
USGS_DRO023677,invalid_time2_not_recorded
USGS_DRO023678,invalid_time2_not_recorded
USGS_DRO023679,invalid_time2_not_recorded
USGS_DRO023680,invalid_time2_not_recorded
USGS_DRO023681,invalid_time2_not_recorded
USGS_DRO023682,invalid_time2_not_recorded
USGS_DRO023683,invalid_time2_not_recorded
USGS_DRO023684,invalid_time2_not_recorded
USGS_DRO023685,invalid_time2_not_recorded
USGS_DRO023686,invalid_time2_not_recorded
USGS_DRO023687,invalid_time2_not_recorded
USGS_DRO023688,invalid_time2_not_recorded
USGS_DRO023689,invalid_time2_not_recorded
USGS_DRO023690,invalid_time2_not_recorded
USGS_DRO023691,invalid_time2_not_recorded
USGS_DRO023692,invalid_time2_not_recorded
USGS_DRO023693,invalid_time2_not_recorded
USGS_DRO023694,invalid_time2_not_recorded
USGS_DRO023695,invalid_time2_not_recorded
USGS_DRO023696,invalid_time2_not_recorded
USGS_DRO023697,invalid_time2_not_recorded
USGS_DRO023698,invalid_time2_not_recorded
USGS_DRO023699,invalid_time2_not_recorded
USGS_DRO023700,invalid_time2_not_recorded
USGS_DRO023701,invalid_time2_not_recorded
USGS_DRO023702,invalid_time2_not_recorded
USGS_DRO023703,invalid_time2_not_recorded
USGS_DRO023704,invalid_time2_not_recorded
USGS_DRO023705,invalid_time2_not_recorded
USGS_DRO023706,invalid_time2_not_recorded
USGS_DRO023707,invalid_time2_not_recorded
USGS_DRO023708,invalid_time2_not_recorded
USGS_DRO023709,invalid_time2_not_recorded
USGS_DRO023710,invalid_time2_not_recorded
USGS_DRO023711,invalid_time2_not_recorded
USGS_DRO023712,invalid_time2_not_recorded
USGS_DRO023713,invalid_time2_not_recorded
USGS_DRO023714,invalid_time2_not_recorded
USGS_DRO023715,invalid_time2_not_recorded
USGS_DRO023716,invalid_time2_not_recorded
USGS_DRO023717,invalid_time2_not_recorded
USGS_DRO023718,invalid_time2_not_recorded
USGS_DRO023719,invalid_time2_not_recorded
USGS_DRO023720,invalid_time2_not_recorded
USGS_DRO023721,invalid_time2_not_recorded
USGS_DRO023722,invalid_time2_not_recorded
USGS_DRO023723,invalid_time2_not_recorded
USGS_DRO023724,invalid_time2_not_recorded
USGS_DRO023725,invalid_time2_not_recorded
USGS_DRO023726,invalid_time2_not_recorded
USGS_DRO023727,invalid_time2_not_recorded
USGS_DRO023728,invalid_time2_not_recorded
USGS_DRO023729,invalid_time2_not_recorded
USGS_DRO023730,invalid_time2_not_recorded
USGS_DRO023731,invalid_time2_not_recorded
USGS_DRO023732,invalid_time2_not_recorded
USGS_DRO023733,invalid_time2_not_recorded
USGS_DRO023734,invalid_time2_not_recorded
USGS_DRO023735,invalid_time2_not_recorded
USGS_DRO023736,invalid_time2_not_recorded
USGS_DRO023737,invalid_time2_not_recorded
USGS_DRO023738,invalid_time2_not_recorded
USGS_DRO023739,invalid_time2_not_recorded
USGS_DRO023740,invalid_time2_not_recorded
USGS_DRO023741,invalid_time2_not_recorded
USGS_DRO023742,invalid_time2_not_recorded
USGS_DRO023743,invalid_time2_not_recorded
USGS_DRO023744,invalid_time2_not_recorded
USGS_DRO023745,invalid_time2_not_recorded
USGS_DRO023746,invalid_time2_not_recorded
USGS_DRO023747,invalid_time2_not_recorded
USGS_DRO023748,invalid_time2_not_recorded
USGS_DRO023749,invalid_time2_not_recorded
USGS_DRO023750,invalid_time2_not_recorded
USGS_DRO023751,invalid_time2_not_recorded
USGS_DRO023752,invalid_time2_not_recorded
USGS_DRO023753,invalid_time2_not_recorded
USGS_DRO023754,invalid_time2_not_recorded
USGS_DRO023755,invalid_time2_not_recorded
USGS_DRO023756,invalid_time2_not_recorded
USGS_DRO023757,invalid_time2_not_recorded
USGS_DRO023758,invalid_time2_not_recorded
USGS_DRO023759,invalid_time2_not_recorded
USGS_DRO023760,invalid_time2_not_recorded
USGS_DRO023761,invalid_time2_not_recorded
USGS_DRO023762,invalid_time2_not_recorded
USGS_DRO023763,invalid_time2_not_recorded
USGS_DRO023764,invalid_time2_not_recorded
USGS_DRO023765,invalid_time2_not_recorded
USGS_DRO023766,invalid_time2_not_recorded
USGS_DRO023767,invalid_time2_not_recorded
USGS_DRO023768,invalid_time2_not_recorded
USGS_DRO023769,invalid_time2_not_recorded
USGS_DRO023770,invalid_time2_not_recorded
USGS_DRO023771,invalid_time2_not_recorded
USGS_DRO023772,invalid_time2_not_recorded
USGS_DRO023773,invalid_time2_not_recorded
USGS_DRO023774,invalid_time2_not_recorded
USGS_DRO023775,invalid_time2_not_recorded
USGS_DRO023776,invalid_time2_not_recorded
USGS_DRO023777,invalid_time2_not_recorded
USGS_DRO023778,invalid_time2_not_recorded
USGS_DRO023779,invalid_time2_not_recorded
USGS_DRO023780,invalid_time2_not_recorded
USGS_DRO023781,invalid_time2_not_recorded
USGS_DRO023782,invalid_time2_not_recorded
USGS_DRO023783,invalid_time2_not_recorded
USGS_DRO023784,invalid_time2_not_recorded
USGS_DRO023785,invalid_time2_not_recorded
USGS_DRO023786,invalid_time2_not_recorded
USGS_DRO023787,invalid_time2_not_recorded
USGS_DRO023788,invalid_time2_not_recorded
USGS_DRO023789,invalid_time2_not_recorded
USGS_DRO023790,invalid_time2_not_recorded
USGS_DRO023791,invalid_time2_not_recorded
USGS_DRO023792,invalid_time2_not_recorded
USGS_DRO023793,invalid_time2_not_recorded
USGS_DRO023794,invalid_time2_not_recorded
USGS_DRO023795,invalid_time2_not_recorded
USGS_DRO023796,invalid_time2_not_recorded
USGS_DRO023797,invalid_time2_not_recorded
USGS_DRO023798,invalid_time2_not_recorded
USGS_DRO023799,invalid_time2_not_recorded
USGS_DRO023800,invalid_time2_not_recorded
USGS_DRO023801,invalid_time2_not_recorded
USGS_DRO023802,invalid_time2_not_recorded
USGS_DRO023803,invalid_time2_not_recorded
USGS_DRO023804,invalid_time2_not_recorded
USGS_DRO023805,invalid_time2_not_recorded
USGS_DRO023806,invalid_time2_not_recorded
USGS_DRO023807,invalid_time2_not_recorded
USGS_DRO023808,invalid_time2_not_recorded
USGS_DRO023809,invalid_time2_not_recorded
USGS_DRO023810,invalid_time2_not_recorded
USGS_DRO023811,invalid_time2_not_recorded
USGS_DRO023812,invalid_time2_not_recorded
USGS_DRO023813,invalid_time2_not_recorded
USGS_DRO023814,invalid_time2_not_recorded
USGS_DRO023815,invalid_time2_not_recorded
USGS_DRO023816,invalid_time2_not_recorded
USGS_DRO023817,invalid_time2_not_recorded
USGS_DRO023818,invalid_time2_not_recorded
USGS_DRO023819,invalid_time2_not_recorded
USGS_DRO023820,invalid_time2_not_recorded
USGS_DRO023821,invalid_time2_not_recorded
USGS_DRO023822,invalid_time2_not_recorded
USGS_DRO023823,invalid_time2_not_recorded
USGS_DRO023824,invalid_time2_not_recorded
USGS_DRO023825,invalid_time2_not_recorded
USGS_DRO023826,invalid_time2_not_recorded
USGS_DRO023827,invalid_time2_not_recorded
USGS_DRO023828,invalid_time2_not_recorded
USGS_DRO023829,invalid_time2_not_recorded
USGS_DRO023830,invalid_time2_not_recorded
USGS_DRO023831,invalid_time2_not_recorded
USGS_DRO023832,invalid_time2_not_recorded
USGS_DRO023833,invalid_time2_not_recorded
USGS_DRO023834,invalid_time2_not_recorded
USGS_DRO023835,invalid_time2_not_recorded
USGS_DRO023836,invalid_time2_not_recorded
USGS_DRO023837,invalid_time2_not_recorded
USGS_DRO023838,invalid_time2_not_recorded
USGS_DRO023839,invalid_time2_not_recorded
USGS_DRO023840,invalid_time2_not_recorded
USGS_DRO023841,invalid_time2_not_recorded
USGS_DRO023842,invalid_time2_not_recorded
USGS_DRO023843,invalid_time2_not_recorded
USGS_DRO023844,invalid_time2_not_recorded
USGS_DRO023845,invalid_time2_not_recorded
USGS_DRO023846,invalid_time2_not_recorded
USGS_DRO023847,invalid_time2_not_recorded
USGS_DRO023848,invalid_time2_not_recorded
USGS_DRO023849,invalid_time2_not_recorded
USGS_DRO023850,invalid_time2_not_recorded
USGS_DRO023851,invalid_time2_not_recorded
USGS_DRO023852,invalid_time2_not_recorded
USGS_DRO023853,invalid_time2_not_recorded
USGS_DRO023854,invalid_time2_not_recorded
USGS_DRO023855,invalid_time2_not_recorded
USGS_DRO023856,invalid_time2_not_recorded
USGS_DRO023857,invalid_time2_not_recorded
USGS_DRO023858,invalid_time2_not_recorded
